x,y,z
0.912874,-0.786627,-83.250000
0.935463,-0.733919,-83.250000
0.915160,-0.781294,-83.250000
0.947906,-0.704886,43.250000
0.935463,-0.733919,43.250000
1.034472,-0.502898,43.250000
0.947906,-0.704886,43.250000
1.046915,-0.473864,-83.250000
1.034472,-0.502898,-83.250000
1.067219,-0.426490,-83.250000
1.046915,-0.473864,-83.250000
1.069504,-0.421157,-83.250000
1.067219,-0.426490,-83.250000
1.101071,-0.347500,-93.250000
1.069504,-0.421157,-93.250000
1.123857,-0.294333,-83.250000
1.101071,-0.347500,-83.250000
1.125349,-0.290852,-83.250000
1.123857,-0.294333,-83.250000
1.137347,-0.262856,-83.250000
1.125349,-0.290852,-83.250000
1.143358,-0.248830,43.250000
1.137347,-0.262856,43.250000
1.342296,0.215357,43.250000
1.143358,-0.248830,43.250000
1.348307,0.229383,-83.250000
1.342296,0.215357,-83.250000
1.360305,0.257379,-83.250000
1.348307,0.229383,-83.250000
1.361797,0.260860,-83.250000
1.360305,0.257379,-83.250000
1.398929,0.347500,-93.250000
1.361797,0.260860,-93.250000
1.572217,0.751840,-93.250000
1.398929,0.347500,-93.250000
1.600191,0.817111,-83.250000
1.572217,0.751840,-83.250000
1.601756,0.820763,-83.250000
1.600191,0.817111,-83.250000
1.614423,0.850320,-83.250000
1.601756,0.820763,-83.250000
1.620836,0.865284,43.250000
1.614423,0.850320,43.250000
1.806525,1.298559,43.250000
1.620836,0.865284,43.250000
1.812938,1.313522,-83.250000
1.806525,1.298559,-83.250000
1.825605,1.343079,-83.250000
1.812938,1.313522,-83.250000
1.827170,1.346731,-83.250000
1.825605,1.343079,-83.250000
1.845714,1.390000,-93.250000
1.827170,1.346731,-93.250000
1.866565,1.438653,-83.250000
1.845714,1.390000,-83.250000
1.868368,1.442858,-83.250000
1.866565,1.438653,-83.250000
1.883317,1.477739,-83.250000
1.868368,1.442858,-83.250000
1.891208,1.496152,43.250000
1.883317,1.477739,43.250000
2.039429,1.842000,43.250000
1.891208,1.496152,43.250000
2.047320,1.860414,-83.250000
2.039429,1.842000,-83.250000
2.062269,1.895294,-83.250000
2.047320,1.860414,-83.250000
2.064071,1.899500,-83.250000
2.062269,1.895294,-83.250000
2.085084,1.948529,-93.250000
2.064071,1.899500,-93.250000
-0.383931,-2.645840,-83.250000
-0.441429,-2.780000,-83.250000
-0.379659,-2.635872,-83.250000
-0.383931,-2.645840,-83.250000
-0.301357,-2.453167,-83.250000
-0.379659,-2.635872,-83.250000
-0.297085,-2.443199,-83.250000
-0.301357,-2.453167,-83.250000
-0.253359,-2.341170,-93.250000
-0.297085,-2.443199,-93.250000
-0.229606,-2.285748,-83.250000
-0.253359,-2.341170,-83.250000
-0.227965,-2.281919,-83.250000
-0.229606,-2.285748,-83.250000
-0.214588,-2.250705,-83.250000
-0.227965,-2.281919,-83.250000
-0.207733,-2.234711,43.250000
-0.214588,-2.250705,43.250000
-0.034853,-1.831323,43.250000
-0.207733,-2.234711,43.250000
-0.027998,-1.815330,-83.250000
-0.034853,-1.831323,-83.250000
-0.014621,-1.784115,-83.250000
-0.027998,-1.815330,-83.250000
-0.012980,-1.780286,-83.250000
-0.014621,-1.784115,-83.250000
0.005357,-1.737500,-93.250000
-0.012980,-1.780286,-93.250000
0.023980,-1.694046,-83.250000
0.005357,-1.737500,-83.250000
0.025652,-1.690146,-83.250000
0.023980,-1.694046,-83.250000
0.039320,-1.658254,-83.250000
0.025652,-1.690146,-83.250000
0.046359,-1.641828,43.250000
0.039320,-1.658254,43.250000
0.214330,-1.249896,43.250000
0.046359,-1.641828,43.250000
0.221370,-1.233471,-83.250000
0.214330,-1.249896,-83.250000
0.235038,-1.201578,-83.250000
0.221370,-1.233471,-83.250000
0.236709,-1.197678,-83.250000
0.235038,-1.201578,-83.250000
0.259508,-1.144481,-93.250000
0.236709,-1.197678,-93.250000
0.297219,-1.056490,-83.250000
0.259508,-1.144481,-83.250000
0.300705,-1.048356,-83.250000
0.297219,-1.056490,-83.250000
0.398416,-0.820363,-83.250000
0.300705,-1.048356,-83.250000
0.401902,-0.812230,-83.250000
0.398416,-0.820363,-83.250000
0.452143,-0.695000,-93.250000
0.401902,-0.812230,-93.250000
0.481057,-0.627534,-83.250000
0.452143,-0.695000,-83.250000
0.482534,-0.624087,-83.250000
0.481057,-0.627534,-83.250000
0.494399,-0.596402,-83.250000
0.482534,-0.624087,-83.250000
0.500332,-0.582560,43.250000
0.494399,-0.596402,43.250000
0.702065,-0.111849,43.250000
0.500332,-0.582560,43.250000
0.707997,-0.098007,-83.250000
0.702065,-0.111849,-83.250000
0.719862,-0.070322,-83.250000
0.707997,-0.098007,-83.250000
0.721339,-0.066875,-83.250000
0.719862,-0.070322,-83.250000
0.750000,0.000000,-93.250000
0.721339,-0.066875,-93.250000
0.799291,0.115011,-83.250000
0.750000,0.000000,-83.250000
0.802693,0.122950,-83.250000
0.799291,0.115011,-83.250000
0.902979,0.356952,-83.250000
0.802693,0.122950,-83.250000
0.906381,0.364890,-83.250000
0.902979,0.356952,-83.250000
0.943330,0.451104,-93.250000
0.906381,0.364890,-93.250000
0.965999,0.503999,-83.250000
0.943330,0.451104,-83.250000
0.967676,0.507910,-83.250000
0.965999,0.503999,-83.250000
0.981392,0.539914,-83.250000
0.967676,0.507910,-83.250000
0.988462,0.556411,43.250000
0.981392,0.539914,43.250000
1.155641,0.946495,43.250000
0.988462,0.556411,43.250000
1.162711,0.962992,-83.250000
1.155641,0.946495,-83.250000
1.176427,0.994996,-83.250000
1.162711,0.962992,-83.250000
1.178103,0.998908,-83.250000
1.176427,0.994996,-83.250000
1.196786,1.042500,-93.250000
1.178103,0.998908,-93.250000
1.215094,1.085220,-83.250000
1.196786,1.042500,-83.250000
1.216731,1.089039,-83.250000
1.215094,1.085220,-83.250000
1.230068,1.120158,-83.250000
1.216731,1.089039,-83.250000
1.236896,1.136091,43.250000
1.230068,1.120158,43.250000
1.410482,1.541126,43.250000
1.236896,1.136091,43.250000
1.417311,1.557059,-83.250000
1.410482,1.541126,-83.250000
1.430648,1.588178,-83.250000
1.417311,1.557059,-83.250000
1.432284,1.591996,-83.250000
1.430648,1.588178,-83.250000
1.456197,1.647793,-93.250000
1.432284,1.591996,-93.250000
1.501038,1.752423,-83.250000
1.456197,1.647793,-83.250000
1.505488,1.762805,-83.250000
1.501038,1.752423,-83.250000
1.580322,1.937417,-83.250000
1.505488,1.762805,-83.250000
1.584771,1.947799,-83.250000
1.580322,1.937417,-83.250000
1.643571,2.085000,-93.250000
1.584771,1.947799,-93.250000
-0.861263,-2.592947,-83.250000
-0.882245,-2.641906,-83.250000
-0.859453,-2.588723,-83.250000
-0.861263,-2.592947,-83.250000
-0.844427,-2.553664,-83.250000
-0.859453,-2.588723,-83.250000
-0.836482,-2.535126,43.250000
-0.844427,-2.553664,43.250000
-0.689362,-2.191845,43.250000
-0.836482,-2.535126,43.250000
-0.681417,-2.173307,-83.250000
-0.689362,-2.191845,-83.250000
-0.666392,-2.138247,-83.250000
-0.681417,-2.173307,-83.250000
-0.664581,-2.134023,-83.250000
-0.666392,-2.138247,-83.250000
-0.643571,-2.085000,-93.250000
-0.664581,-2.134023,-93.250000
-0.624978,-2.041615,-83.250000
-0.643571,-2.085000,-83.250000
-0.623416,-2.037970,-83.250000
-0.624978,-2.041615,-83.250000
-0.610775,-2.008474,-83.250000
-0.623416,-2.037970,-83.250000
-0.604378,-1.993548,43.250000
-0.610775,-2.008474,43.250000
-0.418191,-1.559112,43.250000
-0.604378,-1.993548,43.250000
-0.411794,-1.544186,-83.250000
-0.418191,-1.559112,-83.250000
-0.399153,-1.514690,-83.250000
-0.411794,-1.544186,-83.250000
-0.397591,-1.511045,-83.250000
-0.399153,-1.514690,-83.250000
-0.369379,-1.445217,-93.250000
-0.397591,-1.511045,-93.250000
-0.196786,-1.042500,-93.250000
-0.369379,-1.445217,-93.250000
-0.159316,-0.955072,-83.250000
-0.196786,-1.042500,-83.250000
-0.157823,-0.951588,-83.250000
-0.159316,-0.955072,-83.250000
-0.145815,-0.923569,-83.250000
-0.157823,-0.951588,-83.250000
-0.139799,-0.909530,43.250000
-0.145815,-0.923569,43.250000
0.058936,-0.445815,43.250000
-0.139799,-0.909530,43.250000
0.064953,-0.431776,-83.250000
0.058936,-0.445815,-83.250000
0.076961,-0.403757,-83.250000
0.064953,-0.431776,-83.250000
0.078454,-0.400273,-83.250000
0.076961,-0.403757,-83.250000
0.101071,-0.347500,-93.250000
0.078454,-0.400273,-93.250000
0.132209,-0.274845,-83.250000
0.101071,-0.347500,-83.250000
0.134475,-0.269559,-83.250000
0.132209,-0.274845,-83.250000
0.154526,-0.222773,-83.250000
0.134475,-0.269559,-83.250000
0.166701,-0.194364,43.250000
0.154526,-0.222773,43.250000
0.255713,0.013330,43.250000
0.166701,-0.194364,43.250000
0.267888,0.041739,-83.250000
0.255713,0.013330,-83.250000
0.287939,0.088525,-83.250000
0.267888,0.041739,-83.250000
0.290204,0.093810,-83.250000
0.287939,0.088525,-83.250000
0.314443,0.150368,-93.250000
0.290204,0.093810,-93.250000
0.335375,0.199209,-83.250000
0.314443,0.150368,-83.250000
0.337250,0.203582,-83.250000
0.335375,0.199209,-83.250000
0.352924,0.240155,-83.250000
0.337250,0.203582,-83.250000
0.361328,0.259764,43.250000
0.352924,0.240155,43.250000
0.499517,0.582206,43.250000
0.361328,0.259764,43.250000
0.507921,0.601815,-83.250000
0.499517,0.582206,-83.250000
0.523595,0.638388,-83.250000
0.507921,0.601815,-83.250000
0.525469,0.642761,-83.250000
0.523595,0.638388,-83.250000
0.547857,0.695000,-93.250000
0.525469,0.642761,-93.250000
0.566937,0.739519,-83.250000
0.547857,0.695000,-83.250000
0.568479,0.743118,-83.250000
0.566937,0.739519,-83.250000
0.580939,0.772191,-83.250000
0.568479,0.743118,-83.250000
0.587226,0.786860,43.250000
0.580939,0.772191,43.250000
0.776895,1.229421,43.250000
0.587226,0.786860,43.250000
0.783182,1.244090,-83.250000
0.776895,1.229421,-83.250000
0.795641,1.273162,-83.250000
0.783182,1.244090,-83.250000
0.797183,1.276761,-83.250000
0.795641,1.273162,-83.250000
0.827310,1.347057,-93.250000
0.797183,1.276761,-93.250000
0.970148,1.680346,-93.250000
0.827310,1.347057,-93.250000
0.998266,1.745953,-93.250000
0.970148,1.680346,-93.250000
1.034766,1.831121,-83.250000
0.998266,1.745953,-83.250000
1.036268,1.834626,-83.250000
1.034766,1.831121,-83.250000
1.048362,1.862845,-83.250000
1.036268,1.834626,-83.250000
1.054430,1.877003,43.250000
1.048362,1.862845,43.250000
1.251397,2.336593,43.250000
1.054430,1.877003,43.250000
1.257465,2.350751,-83.250000
1.251397,2.336593,-83.250000
1.269558,2.378970,-83.250000
1.257465,2.350751,-83.250000
1.271061,2.382475,-83.250000
1.269558,2.378970,-83.250000
1.292500,2.432500,-93.250000
1.271061,2.382475,-93.250000
-1.271061,-2.382475,-83.250000
-1.292500,-2.432500,-83.250000
-1.269558,-2.378970,-83.250000
-1.271061,-2.382475,-83.250000
-1.257465,-2.350751,-83.250000
-1.269558,-2.378970,-83.250000
-1.251397,-2.336593,43.250000
-1.257465,-2.350751,43.250000
-1.054430,-1.877003,43.250000
-1.251397,-2.336593,43.250000
-1.048362,-1.862845,-83.250000
-1.054430,-1.877003,-83.250000
-1.036268,-1.834626,-83.250000
-1.048362,-1.862845,-83.250000
-1.034766,-1.831121,-83.250000
-1.036268,-1.834626,-83.250000
-0.998266,-1.745953,-93.250000
-1.034766,-1.831121,-93.250000
-0.970148,-1.680346,-93.250000
-0.998266,-1.745953,-93.250000
-0.827310,-1.347057,-93.250000
-0.970148,-1.680346,-93.250000
-0.797183,-1.276761,-83.250000
-0.827310,-1.347057,-83.250000
-0.795641,-1.273162,-83.250000
-0.797183,-1.276761,-83.250000
-0.783182,-1.244090,-83.250000
-0.795641,-1.273162,-83.250000
-0.776895,-1.229421,43.250000
-0.783182,-1.244090,43.250000
-0.587226,-0.786860,43.250000
-0.776895,-1.229421,43.250000
-0.580939,-0.772191,-83.250000
-0.587226,-0.786860,-83.250000
-0.568479,-0.743118,-83.250000
-0.580939,-0.772191,-83.250000
-0.566937,-0.739519,-83.250000
-0.568479,-0.743118,-83.250000
-0.547857,-0.695000,-93.250000
-0.566937,-0.739519,-93.250000
-0.525469,-0.642761,-83.250000
-0.547857,-0.695000,-83.250000
-0.523595,-0.638388,-83.250000
-0.525469,-0.642761,-83.250000
-0.507921,-0.601815,-83.250000
-0.523595,-0.638388,-83.250000
-0.499517,-0.582206,43.250000
-0.507921,-0.601815,43.250000
-0.361328,-0.259764,43.250000
-0.499517,-0.582206,43.250000
-0.352924,-0.240155,-83.250000
-0.361328,-0.259764,-83.250000
-0.337250,-0.203582,-83.250000
-0.352924,-0.240155,-83.250000
-0.335375,-0.199209,-83.250000
-0.337250,-0.203582,-83.250000
-0.314443,-0.150368,-93.250000
-0.335375,-0.199209,-93.250000
-0.290204,-0.093810,-83.250000
-0.314443,-0.150368,-83.250000
-0.287939,-0.088525,-83.250000
-0.290204,-0.093810,-83.250000
-0.267888,-0.041739,-83.250000
-0.287939,-0.088525,-83.250000
-0.255713,-0.013330,43.250000
-0.267888,-0.041739,43.250000
-0.166701,0.194364,43.250000
-0.255713,-0.013330,43.250000
-0.154526,0.222773,-83.250000
-0.166701,0.194364,-83.250000
-0.134475,0.269559,-83.250000
-0.154526,0.222773,-83.250000
-0.132209,0.274845,-83.250000
-0.134475,0.269559,-83.250000
-0.101071,0.347500,-93.250000
-0.132209,0.274845,-93.250000
-0.078454,0.400273,-83.250000
-0.101071,0.347500,-83.250000
-0.076961,0.403757,-83.250000
-0.078454,0.400273,-83.250000
-0.064953,0.431776,-83.250000
-0.076961,0.403757,-83.250000
-0.058936,0.445815,43.250000
-0.064953,0.431776,43.250000
0.139799,0.909530,43.250000
-0.058936,0.445815,43.250000
0.145815,0.923569,-83.250000
0.139799,0.909530,-83.250000
0.157823,0.951588,-83.250000
0.145815,0.923569,-83.250000
0.159316,0.955072,-83.250000
0.157823,0.951588,-83.250000
0.196786,1.042500,-93.250000
0.159316,0.955072,-93.250000
0.369379,1.445217,-93.250000
0.196786,1.042500,-93.250000
0.397591,1.511045,-83.250000
0.369379,1.445217,-83.250000
0.399153,1.514690,-83.250000
0.397591,1.511045,-83.250000
0.411794,1.544186,-83.250000
0.399153,1.514690,-83.250000
0.418191,1.559112,43.250000
0.411794,1.544186,43.250000
0.604378,1.993548,43.250000
0.418191,1.559112,43.250000
0.610775,2.008474,-83.250000
0.604378,1.993548,-83.250000
0.623416,2.037970,-83.250000
0.610775,2.008474,-83.250000
0.624978,2.041615,-83.250000
0.623416,2.037970,-83.250000
0.643571,2.085000,-93.250000
0.624978,2.041615,-93.250000
0.664581,2.134023,-83.250000
0.643571,2.085000,-83.250000
0.666392,2.138247,-83.250000
0.664581,2.134023,-83.250000
0.681417,2.173307,-83.250000
0.666392,2.138247,-83.250000
0.689362,2.191845,43.250000
0.681417,2.173307,43.250000
0.836482,2.535126,43.250000
0.689362,2.191845,43.250000
0.844427,2.553664,-83.250000
0.836482,2.535126,-83.250000
0.859453,2.588723,-83.250000
0.844427,2.553664,-83.250000
0.861263,2.592947,-83.250000
0.859453,2.588723,-83.250000
0.882245,2.641906,-93.250000
0.861263,2.592947,-93.250000
-1.584771,-1.947799,-83.250000
-1.643571,-2.085000,-83.250000
-1.580322,-1.937417,-83.250000
-1.584771,-1.947799,-83.250000
-1.505488,-1.762805,-83.250000
-1.580322,-1.937417,-83.250000
-1.501038,-1.752423,-83.250000
-1.505488,-1.762805,-83.250000
-1.456197,-1.647793,-93.250000
-1.501038,-1.752423,-93.250000
-1.432284,-1.591996,-83.250000
-1.456197,-1.647793,-83.250000
-1.430648,-1.588178,-83.250000
-1.432284,-1.591996,-83.250000
-1.417311,-1.557059,-83.250000
-1.430648,-1.588178,-83.250000
-1.410482,-1.541126,43.250000
-1.417311,-1.557059,43.250000
-1.236896,-1.136091,43.250000
-1.410482,-1.541126,43.250000
-1.230068,-1.120158,-83.250000
-1.236896,-1.136091,-83.250000
-1.216731,-1.089039,-83.250000
-1.230068,-1.120158,-83.250000
-1.215094,-1.085220,-83.250000
-1.216731,-1.089039,-83.250000
-1.196786,-1.042500,-93.250000
-1.215094,-1.085220,-93.250000
-1.178103,-0.998908,-83.250000
-1.196786,-1.042500,-83.250000
-1.176427,-0.994996,-83.250000
-1.178103,-0.998908,-83.250000
-1.162711,-0.962992,-83.250000
-1.176427,-0.994996,-83.250000
-1.155641,-0.946495,43.250000
-1.162711,-0.962992,43.250000
-0.988462,-0.556411,43.250000
-1.155641,-0.946495,43.250000
-0.981392,-0.539914,-83.250000
-0.988462,-0.556411,-83.250000
-0.967676,-0.507910,-83.250000
-0.981392,-0.539914,-83.250000
-0.965999,-0.503999,-83.250000
-0.967676,-0.507910,-83.250000
-0.943330,-0.451104,-93.250000
-0.965999,-0.503999,-93.250000
-0.906381,-0.364890,-83.250000
-0.943330,-0.451104,-83.250000
-0.902979,-0.356952,-83.250000
-0.906381,-0.364890,-83.250000
-0.802693,-0.122950,-83.250000
-0.902979,-0.356952,-83.250000
-0.799291,-0.115011,-83.250000
-0.802693,-0.122950,-83.250000
-0.750000,-0.000000,-93.250000
-0.799291,-0.115011,-93.250000
-0.721339,0.066875,-83.250000
-0.750000,-0.000000,-83.250000
-0.719862,0.070322,-83.250000
-0.721339,0.066875,-83.250000
-0.707997,0.098007,-83.250000
-0.719862,0.070322,-83.250000
-0.702065,0.111849,43.250000
-0.707997,0.098007,43.250000
-0.500332,0.582560,43.250000
-0.702065,0.111849,43.250000
-0.494399,0.596402,-83.250000
-0.500332,0.582560,-83.250000
-0.482534,0.624087,-83.250000
-0.494399,0.596402,-83.250000
-0.481057,0.627534,-83.250000
-0.482534,0.624087,-83.250000
-0.452143,0.695000,-93.250000
-0.481057,0.627534,-93.250000
-0.401902,0.812230,-83.250000
-0.452143,0.695000,-83.250000
-0.398416,0.820363,-83.250000
-0.401902,0.812230,-83.250000
-0.300705,1.048356,-83.250000
-0.398416,0.820363,-83.250000
-0.297219,1.056490,-83.250000
-0.300705,1.048356,-83.250000
-0.259508,1.144481,-93.250000
-0.297219,1.056490,-93.250000
-0.236709,1.197678,-83.250000
-0.259508,1.144481,-83.250000
-0.235038,1.201578,-83.250000
-0.236709,1.197678,-83.250000
-0.221370,1.233471,-83.250000
-0.235038,1.201578,-83.250000
-0.214330,1.249896,43.250000
-0.221370,1.233471,43.250000
-0.046359,1.641828,43.250000
-0.214330,1.249896,43.250000
-0.039320,1.658254,-83.250000
-0.046359,1.641828,-83.250000
-0.025652,1.690146,-83.250000
-0.039320,1.658254,-83.250000
-0.023980,1.694046,-83.250000
-0.025652,1.690146,-83.250000
-0.005357,1.737500,-93.250000
-0.023980,1.694046,-93.250000
0.012980,1.780286,-83.250000
-0.005357,1.737500,-83.250000
0.014621,1.784115,-83.250000
0.012980,1.780286,-83.250000
0.027998,1.815330,-83.250000
0.014621,1.784115,-83.250000
0.034853,1.831323,43.250000
0.027998,1.815330,43.250000
0.207733,2.234711,43.250000
0.034853,1.831323,43.250000
0.214588,2.250705,-83.250000
0.207733,2.234711,-83.250000
0.227965,2.281919,-83.250000
0.214588,2.250705,-83.250000
0.229606,2.285748,-83.250000
0.227965,2.281919,-83.250000
0.253359,2.341170,-93.250000
0.229606,2.285748,-93.250000
0.297085,2.443199,-83.250000
0.253359,2.341170,-83.250000
0.301357,2.453167,-83.250000
0.297085,2.443199,-83.250000
0.379659,2.635872,-83.250000
0.301357,2.453167,-83.250000
0.383931,2.645840,-83.250000
0.379659,2.635872,-83.250000
0.441429,2.780000,-93.250000
0.383931,2.645840,-93.250000
-2.064071,-1.899500,-83.250000
-2.085084,-1.948529,-83.250000
-2.062269,-1.895294,-83.250000
-2.064071,-1.899500,-83.250000
-2.047320,-1.860414,-83.250000
-2.062269,-1.895294,-83.250000
-2.039429,-1.842000,43.250000
-2.047320,-1.860414,43.250000
-1.891208,-1.496152,43.250000
-2.039429,-1.842000,43.250000
-1.883317,-1.477739,-83.250000
-1.891208,-1.496152,-83.250000
-1.868368,-1.442858,-83.250000
-1.883317,-1.477739,-83.250000
-1.866565,-1.438653,-83.250000
-1.868368,-1.442858,-83.250000
-1.845714,-1.390000,-93.250000
-1.866565,-1.438653,-93.250000
-1.827170,-1.346731,-83.250000
-1.845714,-1.390000,-83.250000
-1.825605,-1.343079,-83.250000
-1.827170,-1.346731,-83.250000
-1.812938,-1.313522,-83.250000
-1.825605,-1.343079,-83.250000
-1.806525,-1.298559,43.250000
-1.812938,-1.313522,43.250000
-1.620836,-0.865284,43.250000
-1.806525,-1.298559,43.250000
-1.614423,-0.850320,-83.250000
-1.620836,-0.865284,-83.250000
-1.601756,-0.820763,-83.250000
-1.614423,-0.850320,-83.250000
-1.600191,-0.817111,-83.250000
-1.601756,-0.820763,-83.250000
-1.572217,-0.751840,-93.250000
-1.600191,-0.817111,-93.250000
-1.398929,-0.347500,-93.250000
-1.572217,-0.751840,-93.250000
-1.361797,-0.260860,-83.250000
-1.398929,-0.347500,-83.250000
-1.360305,-0.257379,-83.250000
-1.361797,-0.260860,-83.250000
-1.348307,-0.229383,-83.250000
-1.360305,-0.257379,-83.250000
-1.342296,-0.215357,43.250000
-1.348307,-0.229383,43.250000
-1.143358,0.248830,43.250000
-1.342296,-0.215357,43.250000
-1.137347,0.262856,-83.250000
-1.143358,0.248830,-83.250000
-1.125349,0.290852,-83.250000
-1.137347,0.262856,-83.250000
-1.123857,0.294333,-83.250000
-1.125349,0.290852,-83.250000
-1.101071,0.347500,-93.250000
-1.123857,0.294333,-93.250000
-1.069504,0.421157,-83.250000
-1.101071,0.347500,-83.250000
-1.067219,0.426490,-83.250000
-1.069504,0.421157,-83.250000
-1.046915,0.473864,-83.250000
-1.067219,0.426490,-83.250000
-1.034472,0.502898,43.250000
-1.046915,0.473864,43.250000
-0.947906,0.704886,43.250000
-1.034472,0.502898,43.250000
-0.935463,0.733919,-83.250000
-0.947906,0.704886,-83.250000
-0.915160,0.781294,-83.250000
-0.935463,0.733919,-83.250000
-0.912874,0.786627,-83.250000
-0.915160,0.781294,-83.250000
-0.888395,0.843745,-93.250000
-0.912874,0.786627,-93.250000
-0.867475,0.892559,-83.250000
-0.888395,0.843745,-83.250000
-0.865610,0.896911,-83.250000
-0.867475,0.892559,-83.250000
-0.850029,0.933266,-83.250000
-0.865610,0.896911,-83.250000
-0.841692,0.952719,43.250000
-0.850029,0.933266,43.250000
-0.702256,1.278069,43.250000
-0.841692,0.952719,43.250000
-0.693919,1.297522,-83.250000
-0.702256,1.278069,-83.250000
-0.678338,1.333878,-83.250000
-0.693919,1.297522,-83.250000
-0.676473,1.338229,-83.250000
-0.678338,1.333878,-83.250000
-0.654286,1.390000,-93.250000
-0.676473,1.338229,-93.250000
-0.635281,1.434344,-83.250000
-0.654286,1.390000,-83.250000
-0.633736,1.437948,-83.250000
-0.635281,1.434344,-83.250000
-0.621255,1.467073,-83.250000
-0.633736,1.437948,-83.250000
-0.614954,1.481774,43.250000
-0.621255,1.467073,43.250000
-0.425718,1.923325,43.250000
-0.614954,1.481774,43.250000
-0.419417,1.938026,-83.250000
-0.425718,1.923325,-83.250000
-0.406936,1.967150,-83.250000
-0.419417,1.938026,-83.250000
-0.405391,1.970755,-83.250000
-0.406936,1.967150,-83.250000
-0.375528,2.040434,-93.250000
-0.405391,1.970755,-93.250000
-0.227292,2.386319,-93.250000
-0.375528,2.040434,-93.250000
-0.204573,2.439330,-93.250000
-0.227292,2.386319,-93.250000
-0.167738,2.525279,-83.250000
-0.204573,2.439330,-83.250000
-0.166237,2.528781,-83.250000
-0.167738,2.525279,-83.250000
-0.154155,2.556971,-83.250000
-0.166237,2.528781,-83.250000
-0.148095,2.571111,43.250000
-0.154155,2.556971,43.250000
0.049130,3.031303,43.250000
-0.148095,2.571111,43.250000
0.055190,3.045443,-83.250000
0.049130,3.031303,-83.250000
0.067271,3.073633,-83.250000
0.055190,3.045443,-83.250000
0.068772,3.077135,-83.250000
0.067271,3.073633,-83.250000
0.090357,3.127500,-93.250000
0.068772,3.077135,-93.250000
-2.473346,-1.687808,-83.250000
-2.494643,-1.737500,-83.250000
-2.471843,-1.684299,-83.250000
-2.473346,-1.687808,-83.250000
-2.459736,-1.656050,-83.250000
-2.471843,-1.684299,-83.250000
-2.453660,-1.641874,43.250000
-2.459736,-1.656050,43.250000
-2.256959,-1.182904,43.250000
-2.453660,-1.641874,43.250000
-2.250883,-1.168728,-83.250000
-2.256959,-1.182904,-83.250000
-2.238777,-1.140479,-83.250000
-2.250883,-1.168728,-83.250000
-2.237273,-1.136970,-83.250000
-2.238777,-1.140479,-83.250000
-2.201104,-1.052576,-93.250000
-2.237273,-1.136970,-93.250000
-2.167589,-0.974374,-93.250000
-2.201104,-1.052576,-93.250000
-2.030148,-0.653680,-93.250000
-2.167589,-0.974374,-93.250000
-1.999754,-0.582760,-83.250000
-2.030148,-0.653680,-83.250000
-1.998214,-0.579167,-83.250000
-1.999754,-0.582760,-83.250000
-1.985777,-0.550145,-83.250000
-1.998214,-0.579167,-83.250000
-1.979503,-0.535506,43.250000
-1.985777,-0.550145,43.250000
-1.789410,-0.091956,43.250000
-1.979503,-0.535506,43.250000
-1.783136,-0.077317,-83.250000
-1.789410,-0.091956,-83.250000
-1.770698,-0.048296,-83.250000
-1.783136,-0.077317,-83.250000
-1.769158,-0.044703,-83.250000
-1.770698,-0.048296,-83.250000
-1.750000,-0.000000,-93.250000
-1.769158,-0.044703,-93.250000
-1.727405,0.052721,-83.250000
-1.750000,-0.000000,-83.250000
-1.725522,0.057116,-83.250000
-1.727405,0.052721,-83.250000
-1.709752,0.093911,-83.250000
-1.725522,0.057116,-83.250000
-1.701279,0.113682,43.250000
-1.709752,0.093911,43.250000
-1.564358,0.433165,43.250000
-1.701279,0.113682,43.250000
-1.555885,0.452936,-83.250000
-1.564358,0.433165,-83.250000
-1.540115,0.489732,-83.250000
-1.555885,0.452936,-83.250000
-1.538232,0.494126,-83.250000
-1.540115,0.489732,-83.250000
-1.517282,0.543009,-93.250000
-1.538232,0.494126,-93.250000
-1.493273,0.599030,-83.250000
-1.517282,0.543009,-83.250000
-1.491027,0.604270,-83.250000
-1.493273,0.599030,-83.250000
-1.471217,0.650493,-83.250000
-1.491027,0.604270,-83.250000
-1.459291,0.678320,43.250000
-1.471217,0.650493,43.250000
-1.367915,0.891532,43.250000
-1.459291,0.678320,43.250000
-1.355989,0.919359,-83.250000
-1.367915,0.891532,-83.250000
-1.336179,0.965582,-83.250000
-1.355989,0.919359,-83.250000
-1.333933,0.970822,-83.250000
-1.336179,0.965582,-83.250000
-1.303214,1.042500,-93.250000
-1.333933,0.970822,-93.250000
-1.280763,1.094887,-83.250000
-1.303214,1.042500,-83.250000
-1.279269,1.098373,-83.250000
-1.280763,1.094887,-83.250000
-1.267251,1.126415,-83.250000
-1.279269,1.098373,-83.250000
-1.261228,1.140469,43.250000
-1.267251,1.126415,43.250000
-1.062703,1.603694,43.250000
-1.261228,1.140469,43.250000
-1.056680,1.617747,-83.250000
-1.062703,1.603694,-83.250000
-1.044662,1.645790,-83.250000
-1.056680,1.617747,-83.250000
-1.043167,1.649276,-83.250000
-1.044662,1.645790,-83.250000
-1.005357,1.737500,-93.250000
-1.043167,1.649276,-93.250000
-0.833460,2.138594,-93.250000
-1.005357,1.737500,-93.250000
-0.805005,2.204987,-83.250000
-0.833460,2.138594,-83.250000
-0.803446,2.208626,-83.250000
-0.805005,2.204987,-83.250000
-0.790831,2.238061,-83.250000
-0.803446,2.208626,-83.250000
-0.784450,2.252951,43.250000
